TUCASEID,TR1INTST,TR2INTST,TRFNLOUT,TRINCEN2,TUAVGDUR,TUA_ID,TUCPSDP,TUC_ID,TUDQUAL2,TUINCENT,TUINTDQUAL,TUINTID,TUINTRODATE,TUINTROPANMONTH,TUINTROPANYEAR,TULNGSKL,TUTOTACTNO,TUV_ID
20180301180688,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CM99,08,02,2018,0,-1,-1
20180301180689,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,WW94,11,02,2018,0,-1,-1
20180301180690,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,CM99,10,02,2018,0,-1,-1
20180301180692,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,VV82,09,02,2018,0,-1,-1
20180301180697,1,1,001.001,0,90,KP94,1,CK83,-1,0,2,QQ71,18,02,2018,0,16,CN85
20180301180715,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,VV82,13,02,2018,0,-1,-1
20180301180716,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ94,02,02,2018,0,-1,-1
20180301180718,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,ZN94,22,01,2018,1,-1,-1
20180301180719,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ56,07,02,2018,0,-1,-1
20180301180720,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,QQ57,04,02,2018,0,-1,-1
20180301180722,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,CM58,15,02,2018,0,-1,-1
20180301180724,2,3,181.001,1,-1,-1,2,-1,-1,0,-1,QQ60,28,01,2018,0,-1,-1
20180301180725,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ85,22,01,2018,0,-1,-1
20180301180727,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,LL97,04,02,2018,0,-1,-1
20180301180729,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,QQ83,11,02,2018,0,-1,-1
20180301180738,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,CM99,28,01,2018,0,-1,-1
20180301180743,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ80,29,01,2018,0,-1,-1
20180301180751,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,WW94,11,02,2018,0,-1,-1
20180301180757,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ80,04,02,2018,0,-1,-1
20180301180758,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,QQ79,24,01,2018,0,-1,-1
20180301180762,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,QQ90,22,01,2018,0,-1,-1
20180301180763,1,1,001.001,1,57.6,KP94,1,CJ92,-1,0,2,VV64,17,02,2018,0,25,CN82
20180301180765,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ85,09,02,2018,0,-1,-1
20180301180768,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ58,07,02,2018,0,-1,-1
20180301180769,4,7,022.002,0,-1,-1,2,-1,-1,0,-1,CI86,18,02,2018,0,-1,-1
20180301180770,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ60,18,02,2018,0,-1,-1
20180301180773,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,LL95,05,02,2018,0,-1,-1
20180301180774,2,3,181.001,1,-1,-1,2,-1,-1,0,-1,CM99,09,02,2018,0,-1,-1
20180301180777,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ67,03,02,2018,0,-1,-1
20180301180779,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,VV89,11,02,2018,1,-1,-1
20180301180780,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,QQ86,03,02,2018,0,-1,-1
20180301180787,1,1,001.001,0,57.6,-1,1,CJ92,-1,0,2,LL97,12,02,2018,0,25,CN90
20180301180789,1,1,001.001,0,180,KP94,1,CJ92,-1,0,2,LL95,18,02,2018,0,8,CK83
20180301180791,2,4,194.001,1,-1,-1,1,-1,-1,0,-1,WW94,03,02,2018,0,-1,-1
20180301180794,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,ZN94,10,02,2018,1,-1,-1
20180301180799,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,WW96,25,01,2018,0,-1,-1
20180301180804,2,3,181.001,1,-1,-1,1,-1,-1,0,-1,VV82,27,01,2018,0,-1,-1
20180301180807,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,VV64,18,02,2018,0,-1,-1
20180301180808,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,QQ85,26,01,2018,0,-1,-1
20180301180814,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,VV82,05,02,2018,0,-1,-1
20180301180819,2,3,179.001,0,-1,-1,1,-1,-1,0,-1,VV82,16,02,2018,0,-1,-1
20180301180822,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,QQ64,22,01,2018,0,-1,-1
20180301180826,1,1,001.001,0,80,-1,1,CJ92,-1,0,2,ZS92,17,02,2018,0,18,CK83
20180301180828,2,5,024.001,0,-1,-1,2,-1,-1,0,-1,CM58,27,01,2018,2,-1,-1
20180301180831,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,QQ90,29,01,2018,0,-1,-1
20180301180837,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,VV82,27,01,2018,0,-1,-1
20180301180839,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,CV97,18,02,2018,0,-1,-1
20180301180840,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,QQ67,03,02,2018,0,-1,-1
20180301180846,1,1,001.001,0,84.7,KP94,2,CJ92,-1,0,2,LL95,16,02,2018,0,17,CK83
20180301180847,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ85,27,01,2018,0,-1,-1
20180301180848,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ90,22,01,2018,0,-1,-1
20180301180850,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,QQ60,02,02,2018,0,-1,-1
20180301180859,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,CM99,23,01,2018,0,-1,-1
20180301180861,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,CM99,27,01,2018,0,-1,-1
20180301180866,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,CM58,28,01,2018,0,-1,-1
20180301180867,1,1,001.001,0,110.8,KP94,2,CK83,-1,0,2,QQ60,28,01,2018,0,13,CN82
20180301180868,1,1,001.001,0,240,-1,1,CK83,-1,0,2,QQ55,18,02,2018,0,6,CN85
20180301180870,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,LL95,04,02,2018,0,-1,-1
20180301180879,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,ZN94,05,02,2018,0,-1,-1
20180301180880,2,3,231.001,0,120,-1,2,CK83,-1,0,-1,QQ80,30,01,2018,0,12,CN85
20180301180882,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV64,02,02,2018,0,-1,-1
20180301180883,2,5,024.001,0,-1,-1,2,-1,-1,0,-1,CM58,22,01,2018,2,-1,-1
20180301180884,1,1,001.001,0,72,-1,2,CK83,-1,0,2,VV89,15,02,2018,1,20,CN85
20180301180885,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,LL95,11,02,2018,0,-1,-1
20180301180889,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,QQ86,17,02,2018,0,-1,-1
20180301180894,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,QQ79,18,02,2018,0,-1,-1
20180301180895,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,LL97,11,02,2018,0,-1,-1
20180301180899,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,CM99,08,02,2018,0,-1,-1
20180301180902,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,VV82,29,01,2018,0,-1,-1
20180301180903,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CV97,07,02,2018,0,-1,-1
20180301180905,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,ZN94,05,02,2018,0,-1,-1
20180301180907,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,QQ80,30,01,2018,0,-1,-1
20180301180911,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,CV97,28,01,2018,0,-1,-1
20180301180915,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ94,29,01,2018,0,-1,-1
20180301180917,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,VV82,30,01,2018,0,-1,-1
20180301180923,1,1,001.001,0,55.4,-1,1,CK83,-1,0,2,QQ82,29,01,2018,0,26,CN85
20180301180924,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,QQ60,28,01,2018,0,-1,-1
20180301180925,1,1,001.001,0,205.7,-1,2,CK83,-1,0,2,II98,22,01,2018,1,7,CN85
20180301180927,3,6,020.015,0,-1,-1,1,-1,-1,0,-1,CM58,09,02,2018,1,-1,-1
20180301180928,1,1,001.001,0,72,KP94,2,CK83,-1,0,2,QQ82,18,02,2018,1,20,CU56
20180301180929,4,7,195.001,1,-1,-1,1,-1,-1,0,-1,QQ80,18,02,2018,0,-1,-1
20180301180930,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ94,05,02,2018,0,-1,-1
20180301180931,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,VV64,10,02,2018,0,-1,-1
20180301180933,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,CM99,01,02,2018,0,-1,-1
20180301180934,1,1,001.001,0,84.7,-1,1,CN85,-1,0,2,LL95,11,02,2018,0,17,CK83
20180301180936,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,QQ96,09,02,2018,0,-1,-1
20180301180939,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,QQ58,05,02,2018,0,-1,-1
20180301180942,1,1,001.001,0,96,-1,1,CK83,-1,0,-1,QQ94,12,02,2018,0,15,CN86
20180301180945,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,QQ56,29,01,2018,0,-1,-1
20180301180947,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,CM99,27,01,2018,0,-1,-1
20180301180948,1,1,001.001,0,90,-1,1,CN82,-1,0,2,ZN94,05,02,2018,1,16,CY10
20180301180949,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,LL97,05,02,2018,0,-1,-1
20180301180953,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,CM99,13,02,2018,0,-1,-1
20180301180954,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,WW96,23,01,2018,0,-1,-1
20180301180955,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,CV97,13,02,2018,0,-1,-1
20180301180973,4,7,022.002,0,-1,-1,2,-1,-1,0,-1,CI86,30,01,2018,0,-1,-1
20180301180975,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,WW94,28,01,2018,0,-1,-1
20180301180980,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,VV89,04,02,2018,1,-1,-1
20180301180981,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,ZN94,24,01,2018,1,-1,-1
20180301180982,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,QQ86,10,02,2018,0,-1,-1
20180301180984,1,1,001.001,0,84.7,-1,1,CU56,-1,0,-1,QQ63,18,02,2018,0,17,CN94
20180301180986,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ85,29,01,2018,0,-1,-1
20180301180990,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ86,22,01,2018,0,-1,-1
20180301180992,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,QQ94,08,02,2018,0,-1,-1
20180301180997,2,5,024.001,0,-1,-1,2,-1,-1,0,-1,ZS92,26,01,2018,2,-1,-1
20180301180998,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,QQ82,12,02,2018,1,-1,-1
20180301181002,2,4,194.001,1,-1,-1,2,-1,-1,0,-1,CM99,11,02,2018,0,-1,-1
20180301181005,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,VV64,18,02,2018,0,-1,-1
20180301181006,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,QQ83,04,02,2018,0,-1,-1
20180301181009,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,CM99,26,01,2018,0,-1,-1
20180301181010,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,VV82,10,02,2018,0,-1,-1
20180301181011,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,ZS92,18,02,2018,0,-1,-1
20180301181012,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,CM58,02,02,2018,1,-1,-1
20180301181013,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,QQ79,23,01,2018,0,-1,-1
20180301181015,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,WW96,26,01,2018,0,-1,-1
20180301181016,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,ZN94,05,02,2018,1,-1,-1
20180301181018,2,5,021.002,0,-1,-1,1,-1,-1,0,-1,QQ51,26,01,2018,1,-1,-1
20180301181025,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ85,27,01,2018,0,-1,-1
20180301181026,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,QQ58,01,02,2018,0,-1,-1
20180301181027,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ80,30,01,2018,0,-1,-1
20180301181028,1,1,001.001,0,96,-1,1,CN85,-1,0,2,CM99,25,01,2018,0,15,CK83
20180301181031,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV89,04,02,2018,1,-1,-1
20180301181034,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,CI86,02,02,2018,1,-1,-1
20180301181037,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,LL97,04,02,2018,0,-1,-1
20180301181038,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,CM99,27,01,2018,0,-1,-1
20180301181039,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,VV82,10,02,2018,0,-1,-1
20180301181041,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ86,17,02,2018,0,-1,-1
20180301181043,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,VV64,09,02,2018,0,-1,-1
20180301181044,4,7,022.002,0,-1,-1,2,-1,-1,0,-1,CI86,01,02,2018,1,-1,-1
20180301181045,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,VV82,27,01,2018,0,-1,-1
20180301181048,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,ZN94,18,02,2018,1,-1,-1
20180301181056,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,CV97,04,02,2018,0,-1,-1
20180301181059,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,II98,06,02,2018,0,-1,-1
20180301181066,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,CM99,09,02,2018,0,-1,-1
20180301181067,2,5,021.002,1,-1,-1,2,-1,-1,0,-1,QQ71,23,01,2018,0,-1,-1
20180301181069,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ79,22,01,2018,0,-1,-1
20180301181070,4,7,195.001,1,-1,-1,1,-1,-1,0,-1,QQ67,16,02,2018,0,-1,-1
20180301181072,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,KP77,28,01,2018,2,-1,-1
20180301181076,1,1,001.001,0,120,-1,2,CN85,-1,0,2,QQ80,12,02,2018,0,12,CN86
20180301181077,1,1,001.001,0,62.6,KP94,2,CN85,-1,0,2,II98,13,02,2018,0,23,CJ92
20180301181080,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,VV82,22,01,2018,0,-1,-1
20180301181082,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ80,06,02,2018,0,-1,-1
20180301181084,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ79,22,01,2018,0,-1,-1
20180301181087,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,QQ58,05,02,2018,0,-1,-1
20180301181088,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,QQ64,24,01,2018,0,-1,-1
20180301181090,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,LL95,27,01,2018,0,-1,-1
20180301181091,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,CM99,25,01,2018,0,-1,-1
20180301181093,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV89,11,02,2018,1,-1,-1
20180301181094,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ90,29,01,2018,0,-1,-1
20180301181095,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,LL97,30,01,2018,0,-1,-1
20180301181098,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,QQ56,08,02,2018,0,-1,-1
20180301181100,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,QQ56,04,02,2018,0,-1,-1
20180301181103,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,LL97,24,01,2018,0,-1,-1
20180301181108,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,II98,24,01,2018,1,-1,-1
20180301181112,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,CM58,28,01,2018,0,-1,-1
20180301181117,3,6,021.003,0,-1,-1,2,-1,-1,0,-1,QQ82,11,02,2018,1,-1,-1
20180301181119,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,II98,28,01,2018,0,-1,-1
20180301181122,1,1,001.001,0,96,-1,2,CN86,-1,0,2,QQ56,14,02,2018,0,15,CU96
20180301181124,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,CM99,14,02,2018,0,-1,-1
20180301181126,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,II98,31,01,2018,1,-1,-1
20180301181127,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ94,01,02,2018,0,-1,-1
20180301181129,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,LL97,05,02,2018,0,-1,-1
20180301181131,2,3,181.001,1,-1,-1,1,-1,-1,0,-1,ZN94,05,02,2018,1,-1,-1
20180301181132,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ54,04,02,2018,0,-1,-1
20180301181136,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,CZ95,05,02,2018,0,-1,-1
20180301181137,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,VV82,26,01,2018,0,-1,-1
20180301181139,1,1,001.001,0,90,HX35,1,CN86,-1,0,2,CM58,18,02,2018,0,16,CN79
20180301181142,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,QQ63,24,01,2018,0,-1,-1
20180301181143,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ83,04,02,2018,0,-1,-1
20180301181144,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,CM58,28,01,2018,1,-1,-1
20180301181146,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,QQ96,08,02,2018,0,-1,-1
20180301181148,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,CM58,09,02,2018,1,-1,-1
20180301181152,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CM99,09,02,2018,0,-1,-1
20180301181154,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,CM99,22,01,2018,0,-1,-1
20180301181155,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,LL95,26,01,2018,0,-1,-1
20180301181158,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,CM58,11,02,2018,0,-1,-1
20180301181161,2,3,179.001,0,-1,-1,1,-1,-1,0,-1,QQ80,11,02,2018,0,-1,-1
20180301181163,1,1,001.001,0,102.9,KP94,1,CU96,-1,0,2,QQ55,04,02,2018,0,14,CV85
20180301181164,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,KP77,04,02,2018,2,-1,-1
20180301181168,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,VV64,04,02,2018,0,-1,-1
20180301181169,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,QQ56,22,01,2018,0,-1,-1
20180301181170,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,QQ85,02,02,2018,0,-1,-1
20180301181171,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ60,04,02,2018,0,-1,-1
20180301181172,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,QQ83,11,02,2018,0,-1,-1
20180301181175,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,CM99,01,02,2018,0,-1,-1
20180301181177,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,LL95,04,02,2018,0,-1,-1
20180301181181,1,1,001.001,0,130.9,-1,2,CU96,-1,0,2,QQ68,04,02,2018,1,11,CV85
20180301181182,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,QQ67,30,01,2018,0,-1,-1
20180301181183,1,1,001.001,0,90,KP94,2,CU96,-1,0,2,CM99,17,02,2018,0,16,CV85
20180301181186,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,CM58,17,02,2018,0,-1,-1
20180301181187,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,QQ86,27,01,2018,0,-1,-1
20180301181196,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,II98,28,01,2018,0,-1,-1
20180301181199,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CM99,31,01,2018,0,-1,-1
20180301181204,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,VV82,22,01,2018,0,-1,-1
20180301181205,2,4,188.001,1,-1,-1,1,-1,-1,0,-1,WW94,11,02,2018,0,-1,-1
20180301181206,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,QQ52,29,01,2018,0,-1,-1
20180301181211,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,LL95,08,02,2018,0,-1,-1
20180301181216,2,3,179.001,0,-1,-1,1,-1,-1,0,-1,QQ80,12,02,2018,0,-1,-1
20180301181219,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,QQ64,05,02,2018,0,-1,-1
20180301181220,1,1,001.001,0,62.6,KP94,2,CU96,-1,0,2,QQ83,11,02,2018,0,23,CV85
20180301181222,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ67,12,02,2018,0,-1,-1
20180301181228,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ94,13,02,2018,0,-1,-1
20180301181229,2,4,194.001,1,-1,-1,2,-1,-1,0,-1,QQ58,08,02,2018,0,-1,-1
20180301181231,1,1,001.001,0,96,KP94,1,CU96,-1,0,2,VV82,08,02,2018,0,15,CF27
20180301181238,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ85,04,02,2018,0,-1,-1
20180301181241,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ63,08,02,2018,0,-1,-1
20180301181242,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,VV82,26,01,2018,0,-1,-1
20180301181250,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ90,05,02,2018,0,-1,-1
20180301181253,1,1,001.001,0,41.1,KP94,1,CU96,-1,0,2,QQ55,03,02,2018,0,35,CF27
20180301181254,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,ZS92,30,01,2018,0,-1,-1
20180301181258,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,WW94,17,02,2018,0,-1,-1
20180301181259,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CM99,16,02,2018,0,-1,-1
20180301181261,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,LL97,29,01,2018,0,-1,-1
20180301181264,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,QQ79,15,02,2018,0,-1,-1
20180301181269,1,1,001.001,1,130.9,KP94,1,CU96,-1,0,2,WW96,18,02,2018,0,11,CV85
20180301181271,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,QQ83,10,02,2018,0,-1,-1
20180301181273,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,VV82,29,01,2018,0,-1,-1
20180301181278,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,CM58,11,02,2018,2,-1,-1
20180301181282,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,QQ67,29,01,2018,0,-1,-1
20180301181287,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,LL97,25,01,2018,0,-1,-1
20180301181289,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,CM99,11,02,2018,0,-1,-1
20180301181294,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,ZN94,24,01,2018,0,-1,-1
20180301181295,4,7,193.001,0,-1,-1,1,-1,-1,0,-1,QQ56,04,02,2018,0,-1,-1
20180301181296,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,VV89,11,02,2018,1,-1,-1
20180301181298,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,LL95,08,02,2018,0,-1,-1
20180301181300,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,LL95,17,02,2018,0,-1,-1
20180301181301,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,WW94,11,02,2018,0,-1,-1
20180301181307,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,CM99,08,02,2018,0,-1,-1
20180301181308,1,1,001.001,0,80,-1,2,CF27,-1,0,2,QQ94,01,02,2018,0,18,CJ98
20180301181310,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ83,04,02,2018,0,-1,-1
20180301181316,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,QQ58,05,02,2018,0,-1,-1
20180301181318,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,II98,24,01,2018,1,-1,-1
20180301181321,1,1,001.001,0,51.4,KP94,1,CF27,-1,0,2,WW94,04,02,2018,0,28,CV85
20180301181322,3,6,021.003,0,-1,-1,2,-1,-1,0,-1,CV97,18,02,2018,0,-1,-1
20180301181325,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,ZN94,29,01,2018,1,-1,-1
20180301181328,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,QQ56,22,01,2018,0,-1,-1
20180301181330,1,1,001.001,0,120,-1,2,CU96,-1,0,2,WW99,17,02,2018,0,12,CY11
20180301181334,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ79,01,02,2018,0,-1,-1
20180301181340,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ86,31,01,2018,0,-1,-1
20180301181344,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ67,15,02,2018,0,-1,-1
20180301181347,1,1,001.001,0,55.4,KP94,2,CJ98,-1,0,2,II98,07,02,2018,0,26,CJ95
20180301181348,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,VV89,11,02,2018,1,-1,-1
20180301181351,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,QQ90,22,01,2018,0,-1,-1
20180301181355,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CM99,10,02,2018,0,-1,-1
20180301181359,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,QQ94,11,02,2018,0,-1,-1
20180301181368,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ56,01,02,2018,0,-1,-1
20180301181373,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ79,04,02,2018,0,-1,-1
20180301181380,1,1,001.001,0,62.6,KP94,2,CJ98,-1,0,2,WW96,06,02,2018,0,23,CU93
20180301181385,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,LL95,26,01,2018,0,-1,-1
20180301181386,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,QQ56,22,01,2018,0,-1,-1
20180301181388,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,LL97,24,01,2018,0,-1,-1
20180301181389,2,3,179.001,0,-1,-1,1,-1,-1,0,-1,CV97,04,02,2018,0,-1,-1
20180301181395,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,CM99,09,02,2018,0,-1,-1
