TUCASEID,TR1INTST,TR2INTST,TRFNLOUT,TRINCEN2,TUAVGDUR,TUA_ID,TUCPSDP,TUC_ID,TUDQUAL2,TUINCENT,TUINTDQUAL,TUINTID,TUINTRODATE,TUINTROPANMONTH,TUINTROPANYEAR,TULNGSKL,TUTOTACTNO,TUV_ID
20190101190955,1,1,001.001,0,60,KP77,1,CY10,-1,0,2,II96,28,01,2019,0,24,CS99
20190101190969,1,1,001.001,0,80,KP77,1,CS99,-1,0,2,QQ63,29,01,2019,0,18,CN98
20190101190971,1,1,001.001,0,102.9,-1,1,CN98,-1,0,2,QQ82,28,01,2019,0,14,CS99
20190101190992,1,1,001.001,0,90,-1,2,CN98,-1,0,2,QQ56,28,01,2019,0,16,CS99
20190101190993,1,1,001.001,0,84.7,-1,2,CN98,-1,0,2,QQ54,01,02,2019,0,17,CS99
20190101190996,1,1,001.001,0,110.8,-1,2,CN98,-1,0,2,II92,28,01,2019,0,13,CS99
20190101191026,1,1,001.001,0,62.6,KP77,1,CN87,-1,0,2,QQ46,01,02,2019,0,23,CS99
20190101191042,1,1,001.001,0,41.1,-1,1,CN98,-1,0,2,VV82,31,01,2019,0,35,CN87
20190101191054,1,1,001.001,0,84.7,-1,1,CS99,-1,0,2,QQ71,28,01,2019,0,17,CN98
20190101191084,2,5,021.002,0,-1,-1,1,-1,-1,0,-1,CI86,28,01,2019,0,-1,-1
20190101191111,1,1,001.001,0,72,-1,1,CS99,-1,0,2,QQ63,29,01,2019,0,20,CN87
20190101191135,2,3,231.001,0,68.6,-1,2,CN87,-1,0,2,QQ68,28,01,2019,0,21,CS99
20190101191192,1,1,001.001,0,62.6,KP77,1,CN87,-1,0,2,QQ56,31,01,2019,0,23,CS99
20190101191202,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,QQ68,30,01,2019,1,-1,-1
20190101191219,1,1,001.001,0,144,-1,2,CN87,-1,0,2,QQ82,28,01,2019,0,10,CS99
20190101191238,1,1,001.001,0,53.3,KP77,1,CN87,-1,0,2,QQ71,28,01,2019,0,27,CS99
20190101191258,1,1,001.001,0,68.6,KP77,2,CS99,-1,0,-1,QQ85,01,02,2019,0,21,CS95
20190101191270,1,1,001.001,0,96,-1,1,CN87,-1,0,2,LL97,28,01,2019,0,15,CS99
20190101191288,1,1,001.001,0,110.8,KP77,1,CN87,-1,0,2,WW96,28,01,2019,0,13,CS99
20190101191314,1,1,001.001,0,102.9,-1,1,CN87,-1,0,2,QQ67,30,01,2019,0,14,CS99
20190101191325,1,1,001.001,0,68.6,-1,1,CN87,-1,0,2,II96,28,01,2019,0,21,CY10
20190101191327,1,1,001.001,0,90,-1,1,CN87,-1,0,2,QQ68,28,01,2019,0,16,CY10
20190101191331,1,1,001.001,0,45,KP77,1,CN87,-1,0,2,QQ48,28,01,2019,0,32,CY10
20190101191418,1,1,001.001,0,102.9,-1,2,CN87,-1,0,2,II96,28,01,2019,0,14,CY10
20190101191420,1,1,001.001,0,130.9,-1,1,CN87,-1,0,2,QQ68,30,01,2019,0,11,CY10
20190101191442,1,1,001.001,0,96,-1,2,CN87,-1,0,2,QQ63,31,01,2019,0,15,CY10
20190101191457,3,6,021.003,0,-1,-1,1,-1,-1,0,-1,LL95,31,01,2019,0,-1,-1
20190101191477,1,1,001.001,0,130.9,-1,1,CN87,-1,0,2,QQ48,31,01,2019,0,11,CY10
20190101191547,1,1,001.001,0,80,KP77,1,CN87,-1,0,2,QQ71,30,01,2019,0,18,CY10
20190101191593,1,1,001.001,0,75.8,KP77,1,CN87,-1,0,2,QQ96,31,01,2019,0,19,CS99
20190101191632,1,1,001.001,0,55.4,KP77,1,CN87,-1,0,2,QQ52,29,01,2019,0,26,CS99
20190101191681,1,1,001.001,0,57.6,KP77,1,CN87,-1,0,2,WW96,01,02,2019,0,25,CY10
20190101191701,1,1,001.001,0,96,-1,1,CS99,-1,0,2,QQ79,28,01,2019,0,15,CS95
20190101191748,1,1,001.001,0,62.6,KP77,1,CS99,-1,0,2,VV89,30,01,2019,0,23,CS95
20190101191756,1,1,001.001,0,68.6,KP77,1,CN85,-1,0,2,QQ94,28,01,2019,0,21,CS95
20190101191789,1,1,001.001,0,130.9,KP77,1,CN85,-1,0,2,QQ71,28,01,2019,0,11,CS95
20190101191807,1,1,001.001,0,160,-1,2,CN85,-1,0,2,II96,28,01,2019,0,9,CS95
20190101191828,1,1,001.001,0,90,KP77,2,CN85,-1,0,2,CV97,28,01,2019,0,16,CS95
20190101191850,1,1,001.001,0,75.8,KP77,1,CN85,-1,0,2,LL97,28,01,2019,0,19,CS95
20190101191863,1,1,001.001,0,53.3,KP77,1,CN85,-1,0,2,VV82,28,01,2019,0,27,CS95
20190101191878,1,1,001.001,0,102.9,-1,2,CN85,-1,0,2,QQ82,30,01,2019,0,14,CS95
20190101191892,1,1,001.001,0,46.5,KP77,1,CN85,-1,0,2,QQ82,31,01,2019,0,31,CS95
20190101191903,1,1,001.001,0,36.9,KP77,2,CY10,-1,0,2,QQ48,31,01,2019,0,39,CY19
20190101191934,1,1,001.001,0,51.4,KP77,1,CS95,-1,0,2,LL97,29,01,2019,0,28,CY10
20190101191955,1,1,001.001,0,180,-1,2,CY19,-1,0,2,QQ71,30,01,2019,0,8,CY10
20190101192000,1,1,001.001,0,102.9,KP77,2,CS95,-1,0,2,QQ56,29,01,2019,0,14,CY10
20190101192011,1,1,001.001,0,90,KP77,1,CS95,-1,0,2,QQ50,29,01,2019,0,16,CY10
20190101192038,1,1,001.001,0,34.3,KP77,1,CS95,-1,0,2,WW96,01,02,2019,0,42,CY10
20190101192084,1,1,001.001,0,80,KP77,1,CS95,-1,0,2,QQ71,28,01,2019,0,18,CY10
20190101192090,1,1,001.001,0,75.8,-1,1,CS95,-1,0,2,QQ79,28,01,2019,0,19,CY10
20190101192120,1,1,001.001,0,55.4,-1,1,CS95,-1,0,2,QQ67,29,01,2019,0,26,CY10
20190101192121,1,1,001.001,0,41.1,KP77,1,CS95,-1,0,2,QQ71,01,02,2019,0,35,CY10
20190101192137,1,1,001.001,0,65.5,KP77,2,CY10,-1,0,2,CM99,01,02,2019,0,22,CS94
20190101192143,1,1,001.001,0,144,-1,1,CY10,-1,0,2,QQ82,29,01,2019,0,10,CS94
20190101192161,1,1,001.001,0,48,KP77,1,CY10,-1,0,2,QQ68,29,01,2019,0,30,CS94
20190101192173,1,1,001.001,0,84.7,-1,1,CS95,-1,0,2,CV97,31,01,2019,0,17,CS94
20190101192195,1,1,001.001,0,75.8,KP77,2,CS95,-1,0,2,QQ82,29,01,2019,0,19,CS94
20190101192200,3,6,021.003,0,-1,-1,2,-1,-1,0,-1,QQ71,30,01,2019,0,-1,-1
20190101192202,1,1,001.001,0,96,KP77,2,CN90,-1,0,2,QQ54,31,01,2019,0,15,CY20
20190101192227,2,3,231.001,0,72,KP77,1,CS94,-1,0,2,QQ67,30,01,2019,0,20,CS97
20190101192282,1,1,001.001,0,110.8,-1,1,CS94,-1,0,2,QQ82,29,01,2019,0,13,CS97
20190101192316,1,1,001.001,0,75.8,KP77,1,CS94,-1,0,2,VV82,29,01,2019,0,19,CS97
20190101192325,1,1,001.001,0,102.9,KP77,1,CS94,-1,0,2,VV82,01,02,2019,0,14,CS97
20190101192407,1,1,001.001,0,130.9,-1,1,CS94,-1,0,2,QQ94,28,01,2019,0,11,CJ98
20190101192424,1,1,001.001,0,102.9,KP77,1,CS94,-1,0,2,QQ56,29,01,2019,0,14,CJ98
20190101192460,1,1,001.001,0,57.6,KP77,1,CS94,-1,0,2,QQ71,30,01,2019,0,25,CN90
20190101192473,2,3,231.001,0,110.8,KP77,1,CS94,-1,0,2,WW96,28,01,2019,0,13,CN90
20190101192482,1,1,001.001,0,130.9,-1,1,CS94,-1,0,2,LL97,29,01,2019,0,11,CN90
20190101192485,1,1,001.001,0,62.6,KP77,2,CS94,-1,0,2,QQ50,31,01,2019,0,23,CN90
20190101192504,1,1,001.001,0,80,-1,1,CS94,-1,0,2,QQ63,31,01,2019,0,18,CN90
20190110180024,4,7,195.001,0,-1,-1,1,-1,-1,1,-1,CI86,18,11,2018,0,-1,-1
20190110180031,2,4,194.001,0,-1,-1,1,-1,-1,1,-1,QQ71,18,11,2018,0,-1,-1
20190110180042,2,4,194.001,0,-1,-1,2,-1,-1,1,-1,LL97,18,11,2018,0,-1,-1
20190110180078,2,3,179.001,0,-1,-1,2,-1,-1,1,-1,CM99,14,11,2018,0,-1,-1
20190110180083,2,4,194.001,0,-1,-1,2,-1,-1,1,-1,WW94,18,11,2018,0,-1,-1
20190110180091,2,4,188.001,0,-1,-1,2,-1,-1,1,-1,VV82,15,11,2018,0,-1,-1
20190110180118,2,4,194.001,0,-1,-1,1,-1,-1,1,-1,LL95,18,11,2018,0,-1,-1
20190110180503,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,LL97,14,11,2018,0,-1,-1
20190110180524,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,WW94,18,11,2018,0,-1,-1
20190110180532,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,QQ85,16,11,2018,0,-1,-1
20190110180534,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,QQ85,17,11,2018,0,-1,-1
20190110180551,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,VV89,15,11,2018,1,-1,-1
20190110180591,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,CM99,15,11,2018,1,-1,-1
20190110180635,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,LL97,18,11,2018,0,-1,-1
20190110180663,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ71,18,11,2018,0,-1,-1
20190110180667,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,LL95,18,11,2018,0,-1,-1
20190110180675,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,QQ55,17,11,2018,0,-1,-1
20190110180684,1,1,001.001,0,102.9,-1,1,CS94,-1,0,2,VV89,15,11,2018,1,14,CN90
20190110180720,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ71,18,11,2018,0,-1,-1
20190110180749,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ59,16,11,2018,0,-1,-1
20190110180770,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,WW94,18,11,2018,0,-1,-1
20190110180790,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,WW94,18,11,2018,0,-1,-1
20190110180797,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ68,18,11,2018,0,-1,-1
20190110180801,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ85,17,11,2018,0,-1,-1
20190110180804,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,CM99,16,11,2018,1,-1,-1
20190110180807,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,CM99,15,11,2018,0,-1,-1
20190110180837,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ71,18,11,2018,0,-1,-1
20190110180843,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,LL95,18,11,2018,0,-1,-1
20190110180846,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,CM99,14,11,2018,0,-1,-1
20190110180864,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,QQ50,18,11,2018,0,-1,-1
20190110180915,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,QQ67,15,11,2018,0,-1,-1
20190110180927,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV64,15,11,2018,0,-1,-1
20190110180932,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ48,18,11,2018,0,-1,-1
20190110180962,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,QQ94,18,11,2018,0,-1,-1
20190110180978,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,LL97,18,11,2018,0,-1,-1
20190110180993,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,WW94,18,11,2018,0,-1,-1
20190110181006,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,QQ50,14,11,2018,0,-1,-1
20190110181012,3,6,021.003,0,-1,-1,2,-1,-1,0,-1,QQ68,18,11,2018,0,-1,-1
20190110181018,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,LL97,18,11,2018,0,-1,-1
20190110181071,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,VV89,18,11,2018,1,-1,-1
20190110181077,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,LL95,14,11,2018,0,-1,-1
20190110181083,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,LL97,18,11,2018,0,-1,-1
20190110181088,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ71,18,11,2018,0,-1,-1
20190110181131,3,6,020.015,0,-1,-1,1,-1,-1,0,-1,ZS92,14,11,2018,0,-1,-1
20190110181173,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,QQ67,14,11,2018,0,-1,-1
20190110181188,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,CM99,15,11,2018,0,-1,-1
20190110181194,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,QQ85,17,11,2018,0,-1,-1
20190110181196,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,VV82,17,11,2018,0,-1,-1
20190110181203,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ48,18,11,2018,0,-1,-1
20190110181273,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,QQ94,18,11,2018,0,-1,-1
20190110181320,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ54,14,11,2018,0,-1,-1
20190110181336,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,QQ85,17,11,2018,1,-1,-1
20190110181383,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,CM99,14,11,2018,0,-1,-1
20190110181434,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,LL97,14,11,2018,0,-1,-1
20190110181442,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,VV89,14,11,2018,1,-1,-1
20190110181456,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,QQ56,15,11,2018,0,-1,-1
20190110181465,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,CM99,14,11,2018,0,-1,-1
20190110181477,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ94,18,11,2018,0,-1,-1
20190110181574,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,VV82,15,11,2018,0,-1,-1
20190110181581,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,QQ56,14,11,2018,0,-1,-1
20190110181614,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,LL95,18,11,2018,0,-1,-1
20190110181618,2,5,024.001,0,-1,-1,2,-1,-1,0,-1,VV64,16,11,2018,1,-1,-1
20190110181649,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,CM99,14,11,2018,0,-1,-1
20190110181652,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,LL95,16,11,2018,0,-1,-1
20190110181675,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ49,14,11,2018,0,-1,-1
20190110181718,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ85,17,11,2018,0,-1,-1
20190110181732,4,7,195.001,1,-1,-1,1,-1,-1,0,-1,QQ71,18,11,2018,0,-1,-1
20190110181740,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,VV82,15,11,2018,0,-1,-1
20190110181744,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ55,17,11,2018,0,-1,-1
20190110181751,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,QQ82,15,11,2018,1,-1,-1
20190110181754,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,VV89,14,11,2018,1,-1,-1
20190110181785,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,QQ71,18,11,2018,0,-1,-1
20190110181835,1,1,001.001,0,84.7,KP77,2,CS94,-1,0,2,QQ58,14,11,2018,0,17,CJ98
20190110181836,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,LL95,14,11,2018,0,-1,-1
20190110181842,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,LL95,15,11,2018,0,-1,-1
20190110181857,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ58,15,11,2018,0,-1,-1
20190110181878,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,LL95,18,11,2018,0,-1,-1
20190110181895,2,5,024.001,0,-1,-1,2,-1,-1,0,-1,QQ54,16,11,2018,1,-1,-1
20190110181900,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,WW94,18,11,2018,0,-1,-1
20190110181905,2,5,021.002,0,-1,-1,1,-1,-1,0,-1,LL97,14,11,2018,0,-1,-1
20190110181920,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ55,17,11,2018,0,-1,-1
20190110181933,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,QQ94,16,11,2018,1,-1,-1
20190110181945,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ79,15,11,2018,0,-1,-1
20190110181972,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,LL97,18,11,2018,0,-1,-1
20190110181984,2,5,021.002,0,-1,-1,2,-1,-1,0,-1,VV89,14,11,2018,1,-1,-1
20190110181988,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,LL97,14,11,2018,0,-1,-1
20190110181992,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,LL97,14,11,2018,0,-1,-1
20190110181997,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,VV82,17,11,2018,0,-1,-1
20190110181999,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,LL95,18,11,2018,0,-1,-1
20190110182001,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ63,18,11,2018,0,-1,-1
20190110182003,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ56,15,11,2018,0,-1,-1
20190110182011,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,LL95,14,11,2018,0,-1,-1
20190110182018,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,WW94,18,11,2018,0,-1,-1
20190110182039,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,QQ55,18,11,2018,0,-1,-1
20190110182060,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,LL95,16,11,2018,0,-1,-1
20190110182081,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ63,18,11,2018,0,-1,-1
20190110182085,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,LL97,18,11,2018,0,-1,-1
20190110182093,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,QQ63,18,11,2018,0,-1,-1
20190110182098,4,7,195.001,1,-1,-1,2,-1,-1,0,-1,QQ71,18,11,2018,0,-1,-1
20190110182109,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ82,18,11,2018,0,-1,-1
20190110182165,2,4,194.001,0,-1,-1,1,-1,-1,0,-1,LL97,14,11,2018,0,-1,-1
20190110182169,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,CM99,18,11,2018,0,-1,-1
20190110182234,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,QQ48,18,11,2018,0,-1,-1
20190110182243,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,QQ85,16,11,2018,0,-1,-1
20190110182244,4,7,195.001,0,-1,-1,1,-1,-1,0,-1,CM99,16,11,2018,0,-1,-1
20190110182269,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,QQ59,16,11,2018,0,-1,-1
20190110182277,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,VV89,14,11,2018,1,-1,-1
20190110182285,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,WW94,18,11,2018,0,-1,-1
20190110182286,2,4,188.001,1,-1,-1,1,-1,-1,0,-1,QQ56,14,11,2018,0,-1,-1
20190110182333,4,7,195.001,1,-1,-1,1,-1,-1,0,-1,VV82,15,11,2018,0,-1,-1
20190110182343,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ67,14,11,2018,0,-1,-1
20190110182369,4,7,195.001,0,-1,-1,2,-1,-1,0,-1,WW99,17,11,2018,0,-1,-1
20190110182376,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,VV89,18,11,2018,1,-1,-1
20190110182384,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,CM99,17,11,2018,1,-1,-1
20190110182410,2,5,024.001,0,-1,-1,2,-1,-1,0,-1,VV89,18,11,2018,1,-1,-1
20190110182439,2,4,188.001,0,-1,-1,2,-1,-1,0,-1,WW94,18,11,2018,0,-1,-1
20190110182464,2,3,181.001,0,-1,-1,1,-1,-1,0,-1,QQ63,18,11,2018,0,-1,-1
20190110182465,2,4,188.001,0,-1,-1,1,-1,-1,0,-1,QQ63,18,11,2018,0,-1,-1
20190110182467,2,3,181.001,0,-1,-1,2,-1,-1,0,-1,QQ96,16,11,2018,0,-1,-1
20190110182482,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,LL95,16,11,2018,0,-1,-1
20190110182489,2,4,194.001,0,-1,-1,2,-1,-1,0,-1,LL97,18,11,2018,0,-1,-1
20190111180001,2,3,181.001,0,-1,-1,2,-1,-1,1,-1,QQ48,05,12,2018,0,-1,-1
20190111180003,2,5,024.001,0,-1,-1,2,-1,-1,1,-1,QQ96,08,12,2018,1,-1,-1
20190111180005,2,3,181.001,0,-1,-1,2,-1,-1,1,-1,QQ82,10,12,2018,1,-1,-1
20190111180014,2,4,188.001,0,-1,-1,1,-1,-1,1,-1,QQ96,14,12,2018,0,-1,-1
20190111180015,4,7,195.001,0,-1,-1,2,-1,-1,1,-1,VV89,20,12,2018,1,-1,-1
20190111180022,1,1,001.001,0,55.4,KP77,1,CN90,-1,1,2,ZS92,03,12,2018,0,26,CY20
20190111180031,2,3,181.001,0,-1,-1,2,-1,-1,1,-1,WW94,01,12,2018,0,-1,-1
20190111180036,4,7,195.001,0,-1,-1,1,-1,-1,1,-1,QQ56,05,12,2018,0,-1,-1
20190111180039,2,4,194.001,0,-1,-1,1,-1,-1,1,-1,QQ63,09,12,2018,0,-1,-1
20190111180040,2,4,194.001,0,-1,-1,2,-1,-1,1,-1,QQ63,10,12,2018,0,-1,-1
20190111180041,2,4,194.001,0,-1,-1,1,-1,-1,1,-1,QQ60,05,12,2018,0,-1,-1
20190111180046,2,4,194.001,0,-1,-1,1,-1,-1,1,-1,LL97,05,12,2018,0,-1,-1
20190111180055,2,5,021.002,0,-1,-1,2,-1,-1,1,-1,QQ68,11,12,2018,0,-1,-1
20190111180061,2,3,181.001,0,-1,-1,2,-1,-1,1,-1,CV97,16,12,2018,0,-1,-1
20190111180065,1,1,001.001,0,53.3,KP77,1,CN90,-1,1,2,QQ56,17,12,2018,0,27,CN86
20190111180067,2,4,188.001,0,-1,-1,2,-1,-1,1,-1,LL97,26,11,2018,0,-1,-1
20190111180069,1,1,001.001,0,205.7,KP77,1,CN90,-1,1,2,WW94,09,12,2018,0,7,CJ99
20190111180075,3,6,021.003,0,-1,-1,1,-1,-1,1,-1,QQ68,03,12,2018,1,-1,-1
20190111180079,2,3,181.001,0,-1,-1,1,-1,-1,1,-1,QQ48,06,12,2018,0,-1,-1
20190111180080,4,7,195.001,0,-1,-1,1,-1,-1,1,-1,QQ50,16,12,2018,0,-1,-1
20190111180081,4,7,195.001,0,-1,-1,1,-1,-1,1,-1,QQ82,11,12,2018,0,-1,-1
20190111180085,4,7,195.001,0,-1,-1,1,-1,-1,1,-1,CI86,02,12,2018,0,-1,-1
20190111180087,2,3,230.001,0,480,-1,1,-1,-1,1,2,QQ82,16,12,2018,1,3,-1
20190111180089,2,3,181.001,0,-1,-1,2,-1,-1,1,-1,WW96,11,12,2018,0,-1,-1
20190111180091,2,3,181.001,0,-1,-1,1,-1,-1,1,-1,VV64,22,12,2018,0,-1,-1
20190111180092,2,4,188.001,0,-1,-1,1,-1,-1,1,-1,QQ67,09,12,2018,0,-1,-1
20190111180093,1,1,001.001,0,96,KP77,1,CN90,-1,1,2,ZS92,18,12,2018,0,15,CJ99
20190111180094,2,3,181.001,0,-1,-1,2,-1,-1,1,-1,QQ79,22,12,2018,0,-1,-1
20190111180095,2,4,194.001,0,-1,-1,1,-1,-1,1,-1,CM99,02,12,2018,0,-1,-1
